Date,Close
5/25/2018,55.77
5/29/2018,56.919998
5/30/2018,57.91
5/31/2018,58.25
6/1/2018,59.41
6/4/2018,61.200001
6/5/2018,61.57
6/6/2018,62.720001
6/7/2018,60.669998
6/8/2018,61.779999
6/11/2018,61.290001
6/12/2018,63.209999
6/13/2018,62.5
6/14/2018,63.880001
6/15/2018,64.480003
6/18/2018,66.199997
6/19/2018,65.959999
6/20/2018,67.589996
6/21/2018,67.099998
6/22/2018,65.75
6/25/2018,61.889999
6/26/2018,62.549999
6/27/2018,60.09
6/28/2018,61.549999
6/29/2018,61.639999
7/2/2018,63.139999
7/3/2018,61.75
7/5/2018,64.150002
7/6/2018,66.440002
7/9/2018,66.480003
7/10/2018,64.760002
7/11/2018,65.330002
7/12/2018,67.279999
7/13/2018,66.970001
7/16/2018,66.949997
7/17/2018,68.330002
7/18/2018,68.290001
7/19/2018,70.32
7/20/2018,70.410004
7/23/2018,71.599998
7/24/2018,69.360001
7/25/2018,72.529999
7/26/2018,71.989998
7/27/2018,69.849998
7/30/2018,65.620003
7/31/2018,64.650002
8/1/2018,66.860001
8/2/2018,72.650002
8/3/2018,68.360001
8/6/2018,70.919998
8/7/2018,71
8/8/2018,70.82
8/9/2018,69.379997
8/10/2018,70.599998
8/13/2018,72.370003
8/14/2018,74.970001
8/15/2018,72.239998
8/16/2018,72.760002
8/17/2018,72.900002
8/20/2018,74.260002
8/21/2018,75.190002
8/22/2018,76.440002
8/23/2018,77.120003
8/24/2018,78.18
8/27/2018,78.25
8/28/2018,80.800003
8/29/2018,85.699997
8/30/2018,87.760002
8/31/2018,88.639999
9/4/2018,91.25
9/5/2018,87.199997
9/6/2018,88.540001
9/7/2018,89.970001
9/10/2018,89.389999
9/11/2018,92.279999
9/12/2018,90.440002
9/13/2018,90.220001
9/14/2018,90.82
9/17/2018,86.860001
9/18/2018,87.989998
9/19/2018,84.800003
9/20/2018,86.510002
9/21/2018,85.300003
9/24/2018,86.040001
9/25/2018,95.349998
9/26/2018,94.650002
9/27/2018,97.959999
9/28/2018,99.010002
10/1/2018,97.279999
10/2/2018,97.830002
10/3/2018,96.959999
10/4/2018,94.489998
10/5/2018,94.110001
10/8/2018,86.059998
10/9/2018,86.169998
10/10/2018,77.449997
10/11/2018,69.029999
10/12/2018,73.970001
10/15/2018,73.769997
10/16/2018,78.720001
10/17/2018,78.050003
10/18/2018,74.959999
10/19/2018,74.07
10/22/2018,75.720001
10/23/2018,74.150002
10/24/2018,69.339996
10/25/2018,73.489998
10/26/2018,71.120003
10/29/2018,67.279999
10/30/2018,68.760002
10/31/2018,73.449997
11/1/2018,76.739998
11/2/2018,77.760002
11/5/2018,75.010002
11/6/2018,77.309998
11/7/2018,82.690002
11/8/2018,75.230003
11/9/2018,73.269997
11/12/2018,69.830002
11/13/2018,71.849998
11/14/2018,69.809998
11/15/2018,73.599998
11/16/2018,70.589996
11/19/2018,62.970001
11/20/2018,61.82
11/21/2018,62.619999
11/23/2018,63.470001
11/26/2018,66.519997
11/27/2018,65.879997
11/28/2018,69.889999
11/29/2018,69.900002
11/30/2018,69.839996
12/3/2018,71.949997
12/4/2018,63.509998
12/6/2018,65.690002
12/7/2018,60.779999
12/10/2018,63.380001
12/11/2018,61.779999
12/12/2018,63.650002
12/13/2018,62.900002
12/14/2018,62.139999
12/17/2018,58.619999
12/18/2018,59.919998
12/19/2018,59.029999
12/20/2018,55.900002
12/21/2018,52.509998
12/24/2018,50.720001
12/26/2018,55.32
12/27/2018,56.150002
12/28/2018,55.869999
12/31/2018,56.09
1/2/2019,57.200001
1/3/2019,52.419998
1/4/2019,58.18
1/7/2019,60.720001
1/8/2019,63.119999
1/9/2019,65.93
1/10/2019,66.099998
1/11/2019,66.230003
1/14/2019,65.18
1/15/2019,65.959999
1/16/2019,65.900002
1/17/2019,68.839996
1/18/2019,72.239998
1/22/2019,67.849998
1/23/2019,69.099998
1/24/2019,73.940002
1/25/2019,77.970001
1/28/2019,76.220001
1/29/2019,68.559998
1/30/2019,71.529999
1/31/2019,71.349998
2/1/2019,70.800003
2/4/2019,71.75
2/5/2019,72.279999
2/6/2019,72.669998
2/7/2019,71.949997
2/8/2019,73.489998
2/11/2019,74.32
2/12/2019,75.589996
2/13/2019,75.629997
2/14/2019,75.669998
2/15/2019,75.639999
2/19/2019,76.639999
2/20/2019,75.970001
2/21/2019,74.43
2/22/2019,76.080002
2/25/2019,77.129997
2/26/2019,77.949997
2/27/2019,79.32
2/28/2019,81.239998
3/1/2019,77.459999
3/4/2019,74.690002
3/5/2019,76.040001
3/6/2019,75.139999
3/7/2019,74.110001
3/8/2019,74.400002
3/11/2019,75.529999
3/12/2019,76.769997
3/13/2019,77.849998
3/14/2019,77.379997
3/15/2019,76.650002
3/18/2019,75.230003
3/19/2019,76.809998
3/20/2019,75.260002
3/21/2019,78.529999
3/22/2019,75.089996
3/25/2019,74.550003
3/26/2019,73.93
3/27/2019,72.970001
3/28/2019,74.260002
3/29/2019,74.919998
4/1/2019,76.32
4/2/2019,75.599998
4/3/2019,77.050003
4/4/2019,74.519997
4/5/2019,75.029999
4/8/2019,75
4/9/2019,74.599998
4/10/2019,74.739998
4/11/2019,75.5
4/12/2019,75.279999
4/15/2019,74.389999
4/16/2019,73.489998
4/17/2019,72.760002
4/18/2019,70.739998
4/22/2019,72.580002
4/23/2019,72.449997
4/24/2019,71.989998
4/25/2019,72.650002
4/26/2019,71.550003
4/29/2019,72.720001
4/30/2019,72.82
5/1/2019,73.620003
5/2/2019,67.739998
5/3/2019,68.519997
5/6/2019,70.139999
5/7/2019,68.419998
5/8/2019,67.25
5/9/2019,66.389999
5/10/2019,65.989998
5/13/2019,62.389999
5/14/2019,64.110001
5/15/2019,65.230003
5/16/2019,66.400002
5/17/2019,65.309998
5/20/2019,64.389999
5/21/2019,65.919998
5/22/2019,66.459999
5/23/2019,63.75
5/24/2019,64.660004
5/28/2019,65.82
5/29/2019,63.23
5/30/2019,63.669998
5/31/2019,61.950001
6/3/2019,60.619999
6/4/2019,63.389999
6/5/2019,64.93
6/6/2019,65.769997
6/7/2019,68.459999
6/10/2019,70.370003
6/11/2019,70.18
6/12/2019,70.459999
6/13/2019,72.18
6/14/2019,71.589996
6/17/2019,72.209999
6/18/2019,71.82
6/19/2019,72.660004
6/20/2019,74.419998
6/21/2019,72.870003
6/24/2019,72.709999
6/25/2019,69.870003
6/26/2019,69.949997
6/27/2019,71.279999
6/28/2019,72.529999
7/1/2019,73.199997
7/2/2019,73.970001
7/3/2019,74.260002
7/5/2019,74.309998
7/8/2019,73.43
7/9/2019,77.959999
7/10/2019,78.370003
7/11/2019,79.440002
7/12/2019,82.279999
7/15/2019,82.169998
7/16/2019,80.589996
7/17/2019,80.870003
7/18/2019,81.059998
7/19/2019,78.510002
7/22/2019,78.57
7/23/2019,78.839996
7/24/2019,80.43
7/25/2019,80.019997
7/26/2019,81.809998
7/29/2019,80.199997
7/30/2019,80.489998
7/31/2019,80.410004
8/1/2019,80.980003
8/2/2019,69.599998
8/5/2019,64.849998
8/6/2019,64.599998
8/7/2019,65
8/8/2019,66.269997
8/9/2019,65.010002
8/12/2019,62.299999
8/13/2019,63
8/14/2019,61.549999
8/15/2019,62
8/16/2019,62.869999
8/19/2019,64.080002
8/20/2019,64.370003
8/21/2019,65.410004
8/22/2019,64.68
8/23/2019,61.779999
8/26/2019,62.799999
8/27/2019,61.75
8/28/2019,62.150002
8/29/2019,62.84
8/30/2019,61.84
9/3/2019,61.130001
9/4/2019,61.169998
9/5/2019,63.02
9/6/2019,62
9/9/2019,61.470001
9/10/2019,60.549999
9/11/2019,59.200001
9/12/2019,57.790001
9/13/2019,58.290001
9/16/2019,59.25
9/17/2019,59.599998
9/18/2019,59.75
9/19/2019,59.029999
9/20/2019,57.849998
9/23/2019,56.759998
9/24/2019,57.5
9/25/2019,58.509998
9/26/2019,60.799999
9/27/2019,60.75
9/30/2019,61.950001
10/1/2019,61.630001
10/2/2019,60.080002
10/3/2019,62.049999
10/4/2019,62.650002
10/7/2019,62.25
10/8/2019,60.799999
10/9/2019,62.220001
10/10/2019,62.029999
10/11/2019,61.540001
10/14/2019,61.830002
10/15/2019,64.290001
10/16/2019,63
10/17/2019,63.400002
10/18/2019,60.450001
10/21/2019,61.150002
10/22/2019,58.830002
10/23/2019,58.360001
10/24/2019,61.720001
10/25/2019,62.889999
10/28/2019,62.799999
10/29/2019,62.41
10/30/2019,62.16
10/31/2019,61.43
11/1/2019,62.599998
11/4/2019,62.380001
11/5/2019,61.060001
11/6/2019,61.34
11/7/2019,64.410004
11/8/2019,62.450001
11/11/2019,63.790001
11/12/2019,61.540001
11/13/2019,61.509998
11/14/2019,62.990002
11/15/2019,64.699997
11/18/2019,65.739998
11/19/2019,66.370003
11/20/2019,67.169998
11/21/2019,67.419998
11/22/2019,67.75
11/25/2019,68.25
11/26/2019,68.940002
11/27/2019,69.650002
11/29/2019,69.120003
12/2/2019,66.879997
12/3/2019,67.040001
12/4/2019,67.779999
12/5/2019,67.139999
12/6/2019,67.980003
12/9/2019,67.059998
12/10/2019,65.839996
12/11/2019,65.75
12/12/2019,65.860001
12/13/2019,64.800003
12/16/2019,66.529999
12/17/2019,65.550003
12/18/2019,65.139999
12/19/2019,64.550003
12/20/2019,63.630001
12/23/2019,62.799999
12/24/2019,63.959999
12/26/2019,64.029999
12/27/2019,63.799999
12/30/2019,61.799999
12/31/2019,62.560001
1/2/2020,63.830002
1/3/2020,63
1/6/2020,62.57
1/7/2020,64.589996
1/8/2020,67.599998
1/9/2020,67.93
1/10/2020,67.989998
1/13/2020,68.660004
1/14/2020,68.169998
1/15/2020,70.360001
1/16/2020,69.519997
1/17/2020,69.379997
1/21/2020,68.309998
1/22/2020,68.690002
1/23/2020,69.290001
1/24/2020,71.139999
1/27/2020,71.050003
1/28/2020,74.800003
1/29/2020,76.160004
1/30/2020,76.099998
1/31/2020,74.690002
2/3/2020,79.800003
2/4/2020,80.900002
2/5/2020,78.25
2/6/2020,78.510002
2/7/2020,78.860001
2/10/2020,80.169998
2/11/2020,79.879997
2/12/2020,80
2/13/2020,80.989998
2/14/2020,81.860001
2/18/2020,82.419998
2/19/2020,85.239998
2/20/2020,85.699997
2/21/2020,83.489998
2/24/2020,80.209999
2/25/2020,77.050003
2/26/2020,76.589996
2/27/2020,79.309998
2/28/2020,83.330002
3/2/2020,80.669998
3/3/2020,78.839996
3/4/2020,79.260002
3/5/2020,76.32
3/6/2020,73.089996
3/9/2020,65.730003
3/10/2020,67.239998
3/11/2020,62.439999
3/12/2020,53.57
3/13/2020,57.77
3/16/2020,41.27
3/17/2020,44.73
3/18/2020,39.5
3/19/2020,40
3/20/2020,38.09
3/23/2020,40.009998
3/24/2020,46.310001
3/25/2020,52.389999
3/26/2020,56.029999
3/27/2020,53.34
3/30/2020,55
3/31/2020,52.380001
4/1/2020,46.810001
4/2/2020,45.880001
4/3/2020,43.720001
4/6/2020,50.419998
4/7/2020,50.310001
4/8/2020,57.040001
4/9/2020,59.209999
4/13/2020,59.419998
4/14/2020,62.41
4/15/2020,61.380001
4/16/2020,57.32
4/17/2020,61.09
4/20/2020,61.060001
4/21/2020,57.400002
4/22/2020,60.959999
4/23/2020,61.82
4/24/2020,62.009998
4/27/2020,63.549999
4/28/2020,61.75
4/29/2020,65.769997
4/30/2020,65.139999
5/1/2020,63
5/4/2020,63.689999
5/5/2020,66.690002
5/6/2020,68.099998
5/7/2020,74.620003
5/8/2020,76.050003
5/11/2020,74.900002
5/12/2020,75.209999
5/13/2020,73.790001
5/14/2020,78.199997
5/15/2020,80.260002
5/18/2020,76.629997
5/19/2020,79.25
5/20/2020,82.040001
5/21/2020,81.489998
5/22/2020,81.489998
5/26/2020,80.790001
5/27/2020,81.019997
5/28/2020,79.620003
5/29/2020,81.080002
6/1/2020,82.720001
6/2/2020,88
6/3/2020,91.970001
6/4/2020,87.720001
6/5/2020,89.93
6/8/2020,89.620003
6/9/2020,89.529999
6/10/2020,91.910004
6/11/2020,86.089996
6/12/2020,86.720001
6/15/2020,91
6/16/2020,94.739998
6/17/2020,97.029999
6/18/2020,98.269997
6/19/2020,97.980003
6/22/2020,104.220001
6/23/2020,104.75
6/24/2020,100.879997
6/25/2020,104.779999
6/26/2020,104.300003
6/29/2020,103.68
6/30/2020,104.940002
7/1/2020,115.900002
7/2/2020,113.389999
7/6/2020,118.970001
7/7/2020,125.599998
7/8/2020,133.350006
7/9/2020,129.389999
7/10/2020,128.050003
7/13/2020,118.650002
7/14/2020,121.239998
7/15/2020,122.199997
7/16/2020,119.949997
7/17/2020,120.730003
7/20/2020,128.389999
7/21/2020,126.989998
7/22/2020,129.179993
7/23/2020,122.93
7/24/2020,121.410004
7/27/2020,125.75
7/28/2020,123.510002
7/29/2020,128.550003
7/30/2020,129.130005
7/31/2020,129.850006
8/3/2020,134.800003
8/4/2020,136.830002
8/5/2020,146.550003
8/6/2020,154
8/7/2020,147.220001
8/10/2020,139.339996
8/11/2020,138.25
8/12/2020,139.020004
8/13/2020,143.190002
8/14/2020,141.960007
8/17/2020,152.479996
8/18/2020,151.039993
8/19/2020,150.369995
8/20/2020,155.860001
8/21/2020,155.100006
8/24/2020,151.789993
8/25/2020,155
8/26/2020,153.740005
8/27/2020,155.610001
8/28/2020,155.929993
8/31/2020,159.559998
9/1/2020,166.660004
9/2/2020,162.880005
9/3/2020,152.860001
9/4/2020,146.389999
9/8/2020,139.110001
9/9/2020,144.210007
9/10/2020,141.070007
9/11/2020,137.449997
9/14/2020,144.399994
9/15/2020,154.5
9/16/2020,151.050003
9/17/2020,145.639999
9/18/2020,145.009995
9/21/2020,151.119995
9/22/2020,155.589996
9/23/2020,149.589996
9/24/2020,152.309998
9/25/2020,157.720001
9/28/2020,160.759995
9/29/2020,164.809998
9/30/2020,162.550003
10/1/2020,168.490005
10/2/2020,169.610001
10/5/2020,180.919998
10/6/2020,175.339996
10/7/2020,180.179993
10/8/2020,183.5
10/9/2020,187.279999
