Date,Close
4/29/2013,10.988
4/30/2013,10.798
5/1/2013,10.656
5/2/2013,10.822
5/3/2013,10.91
5/6/2013,11.9
5/7/2013,11.102
5/8/2013,11.158
5/9/2013,13.88
5/10/2013,15.352
5/13/2013,17.559999
5/14/2013,16.648001
5/15/2013,16.968
5/16/2013,18.450001
5/17/2013,18.299999
5/20/2013,17.988001
5/21/2013,17.518
5/22/2013,17.448
5/23/2013,18.546
5/24/2013,19.416
5/28/2013,22.066
5/29/2013,20.926001
5/30/2013,20.99
5/31/2013,19.552
6/3/2013,18.518
6/4/2013,18.968
6/5/2013,19.073999
6/6/2013,19.469999
6/7/2013,20.408001
6/10/2013,20.01
6/11/2013,18.893999
6/12/2013,19.546
6/13/2013,19.636
6/14/2013,20.059999
6/17/2013,20.440001
6/18/2013,20.677999
6/19/2013,20.936001
6/20/2013,20.129999
6/21/2013,19.91
6/24/2013,20.298
6/25/2013,20.48
6/26/2013,21.143999
6/27/2013,21.85
6/28/2013,21.472
7/1/2013,23.436001
7/2/2013,23.563999
7/3/2013,23.048
7/5/2013,24.018
7/8/2013,24.322001
7/9/2013,24.690001
7/10/2013,24.454
7/11/2013,25.122
7/12/2013,25.98
7/15/2013,25.452
7/16/2013,21.809999
7/17/2013,24.049999
7/18/2013,23.806
7/19/2013,23.936001
7/22/2013,24.486
7/23/2013,24.548
7/24/2013,24.34
7/25/2013,24.813999
7/26/2013,25.878
7/29/2013,26.924
7/30/2013,26.348
7/31/2013,26.856001
8/1/2013,27.110001
8/2/2013,27.6
8/5/2013,28.936001
8/6/2013,28.43
8/7/2013,26.846001
8/8/2013,30.695999
8/9/2013,30.6
8/12/2013,29.476
8/13/2013,29.086
8/14/2013,27.872
8/15/2013,27.934
8/16/2013,28.4
8/19/2013,28.98
8/20/2013,29.916
8/21/2013,29.572001
8/22/2013,31.42
8/23/2013,32.368
8/26/2013,32.844002
8/27/2013,33.402
8/28/2013,33.290001
8/29/2013,33.212002
8/30/2013,33.799999
9/3/2013,33.787998
9/4/2013,34.124001
9/5/2013,33.986
9/6/2013,33.394001
9/9/2013,32.139999
9/10/2013,33.273998
9/11/2013,32.703999
9/12/2013,32.986
9/13/2013,33.108002
9/16/2013,33.316002
9/17/2013,33.245998
9/18/2013,33.243999
9/19/2013,35.584
9/20/2013,36.678001
9/23/2013,36.222
9/24/2013,36.466
9/25/2013,37.048
9/26/2013,37.728001
9/27/2013,38.18
9/30/2013,38.674
10/1/2013,38.599998
10/2/2013,36.189999
10/3/2013,34.661999
10/4/2013,36.195999
10/7/2013,36.613998
10/8/2013,34.945999
10/9/2013,33.756001
10/10/2013,34.585999
10/11/2013,35.740002
10/14/2013,35.944
10/15/2013,36.787998
10/16/2013,36.712002
10/17/2013,36.560001
10/18/2013,36.68
10/21/2013,34.52
10/22/2013,34.307999
10/23/2013,32.900002
10/24/2013,34.630001
10/25/2013,33.931999
10/28/2013,32.571999
10/29/2013,32.894001
10/30/2013,31.844
10/31/2013,31.988001
11/1/2013,32.433998
11/4/2013,35.040001
11/5/2013,35.362
11/6/2013,30.232
11/7/2013,27.954
11/8/2013,27.59
11/11/2013,28.940001
11/12/2013,27.559999
11/13/2013,27.74
11/14/2013,27.52
11/15/2013,27.09
11/18/2013,24.316
11/19/2013,25.218
11/20/2013,24.222
11/21/2013,24.42
11/22/2013,24.275999
11/25/2013,24.167999
11/26/2013,24.1
11/27/2013,25.388
11/29/2013,25.455999
12/2/2013,24.834
12/3/2013,28.940001
12/4/2013,27.790001
12/5/2013,28.096001
12/6/2013,27.472
12/9/2013,28.32
12/10/2013,28.438
12/11/2013,27.93
12/12/2013,29.493999
12/13/2013,29.530001
12/16/2013,29.587999
12/17/2013,30.492001
12/18/2013,29.596001
12/19/2013,28.143999
12/20/2013,28.648001
12/23/2013,28.709999
12/24/2013,30.282
12/26/2013,31.1
12/27/2013,30.224001
12/30/2013,30.488001
12/31/2013,30.086
1/2/2014,30.02
1/3/2014,29.912001
1/6/2014,29.4
1/7/2014,29.872
1/8/2014,30.256001
1/9/2014,29.506001
1/10/2014,29.143999
1/13/2014,27.868
1/14/2014,32.254002
1/15/2014,32.826
1/16/2014,34.194
1/17/2014,34.001999
1/21/2014,35.335999
1/22/2014,35.712002
1/23/2014,36.299999
1/24/2014,34.919998
1/27/2014,33.924
1/28/2014,35.675999
1/29/2014,35.046001
1/30/2014,36.568001
1/31/2014,36.282001
2/3/2014,35.422001
2/4/2014,35.745998
2/5/2014,34.883999
2/6/2014,35.675999
2/7/2014,37.306
2/10/2014,39.312
2/11/2014,39.324001
2/12/2014,39.063999
2/13/2014,39.925999
2/14/2014,39.646
2/18/2014,40.740002
2/19/2014,38.728001
2/20/2014,41.993999
2/21/2014,41.919998
2/24/2014,43.529999
2/25/2014,49.599998
2/26/2014,50.599998
2/27/2014,50.507999
2/28/2014,48.962002
3/3/2014,50.112
3/4/2014,50.967999
3/5/2014,50.532001
3/6/2014,50.588001
3/7/2014,49.242001
3/10/2014,47.768002
3/11/2014,46.882
3/12/2014,48.298
3/13/2014,47.557999
3/14/2014,46.194
3/17/2014,46.796001
3/18/2014,48.007999
3/19/2014,47.167999
3/20/2014,46.981998
3/21/2014,45.778
3/24/2014,44.034
3/25/2014,44.088001
3/26/2014,42.591999
3/27/2014,41.464001
3/28/2014,42.473999
3/31/2014,41.689999
4/1/2014,43.394001
4/2/2014,46.057999
4/3/2014,45.080002
4/4/2014,42.445999
4/7/2014,41.504002
4/8/2014,43.091999
4/9/2014,43.386002
4/10/2014,40.838001
4/11/2014,40.756001
4/14/2014,39.618
4/15/2014,38.782001
4/16/2014,39.821999
4/17/2014,39.624001
4/21/2014,40.875999
4/22/2014,43.728001
4/23/2014,41.598
4/24/2014,41.571999
4/25/2014,39.970001
4/28/2014,39.702
4/29/2014,41.383999
4/30/2014,41.577999
5/1/2014,41.546001
5/2/2014,42.181999
5/5/2014,43.321999
5/6/2014,41.456001
5/7/2014,40.27
5/8/2014,35.717999
5/9/2014,36.452
5/12/2014,36.933998
